date,company,up,down,views,stars,comments
2015-03-20,,19,2,19800,77,14
2015-03-20,ifree,9,3,13500,60,11
2015-03-20,ifree,9,3,13500,60,11
2015-03-20,,10,8,16600,178,9
2015-03-20,,10,8,16600,178,9
2015-03-20,,8,4,6900,67,9
2015-03-20,,8,4,6900,67,9
2015-03-20,,8,4,6900,67,9
2015-03-20,,13,2,6800,30,7
2015-03-20,,13,2,6800,30,7
2015-03-20,,13,2,6800,30,7
2015-03-20,,13,2,6800,30,7
2015-03-20,,13,2,6800,30,7
2015-03-20,edusty,4,2,2200,11,7
2015-03-20,edusty,4,2,2200,11,7
2015-03-20,edusty,4,2,2200,11,7
2015-03-20,plarium,16,7,18300,104,6
2015-03-20,plarium,16,7,18300,104,6
2015-03-20,plarium,16,7,18300,104,6
2015-03-20,plarium,16,7,18300,104,6
2015-03-20,,5,1,3000,14,5
2015-03-20,,6,8,2000,10,4
2015-03-20,mailru,19,1,16100,105,3
2015-03-20,mailru,19,1,16100,105,3
2015-03-20,geekfamily,18,6,9000,34,2
2015-03-20,geekfamily,18,6,9000,34,2
2015-03-20,geekfamily,18,6,9000,34,2
2015-03-20,geekfamily,18,6,9000,34,2
2015-03-20,mirantis_openstack,8,2,5600,17,2
2015-03-20,,13,3,3700,10,2
2015-03-20,,13,3,3700,10,2
2015-03-20,intel,12,0,9800,57,1
2015-03-20,intel,12,0,9800,57,1
2015-03-20,intel,12,0,9800,57,1
2015-03-20,intel,12,0,9800,57,1
2015-03-20,kingservers,9,5,6300,20,1
2015-03-20,,17,3,18300,82,0
2015-03-20,,17,3,18300,82,0
2015-03-20,,17,3,18300,82,0
2015-03-20,emc,17,17,2800,10,0
2015-03-20,emc,17,17,2800,10,0
2015-03-20,microsoft,10,3,1800,6,0
2015-03-20,muk,4,2,866,3,0
2015-03-20,muk,4,2,866,3,0
2015-03-21,itinvest,91,9,137000,757,180
2015-03-21,itinvest,91,9,137000,757,180
2015-03-21,kmeleon_rus,26,15,30500,48,99
2015-03-21,kmeleon_rus,26,15,30500,48,99
2015-03-21,kmeleon_rus,26,15,30500,48,99
2015-03-21,kmeleon_rus,26,15,30500,48,99
2015-03-21,webnames,52,10,56700,31,50
2015-03-21,,14,6,24300,109,20
2015-03-21,,14,6,24300,109,20
2015-03-21,,14,6,24300,109,20
2015-03-21,,14,6,24300,109,20
2015-03-21,,14,6,24300,109,20
2015-03-21,,43,14,53700,323,12
2015-03-21,,43,14,53700,323,12
2015-03-21,,43,14,53700,323,12
2015-03-21,,43,14,53700,323,12
2015-03-21,,43,14,53700,323,12
2015-03-21,,41,7,48900,120,10
2015-03-21,,14,4,4400,23,6
2015-03-21,,14,4,4400,23,6
2015-03-22,,18,7,31000,98,42
2015-03-22,,18,7,31000,98,42
2015-03-22,,49,1,26100,319,28
2015-03-22,,49,1,26100,319,28
2015-03-22,mailru,43,9,43100,413,25
2015-03-22,,30,0,39100,205,25
2015-03-22,,30,0,39100,205,25
2015-03-22,,30,0,39100,205,25
2015-03-22,,30,0,39100,205,25
2015-03-22,,30,0,39100,205,25
2015-03-22,,15,1,19200,255,22
2015-03-22,,15,1,19200,255,22
2015-03-22,,15,1,19200,255,22
2015-03-22,eset,27,1,18300,26,11
2015-03-22,,12,23,3300,90,10
2015-03-22,,12,23,3300,90,10
2015-03-22,,12,23,3300,90,10
2015-03-22,,12,2,13900,159,9
2015-03-22,,12,2,13900,159,9
2015-03-22,,12,2,13900,159,9
2015-03-22,,12,2,13900,159,9
2015-03-22,,16,3,7500,37,5
2015-03-22,,16,3,7500,37,5
2015-03-22,,16,3,7500,37,5
2015-03-22,zfort,24,4,37900,239,3
2015-03-22,zfort,24,4,37900,239,3
2015-03-22,zfort,24,4,37900,239,3
2015-03-22,zfort,24,4,37900,239,3
2015-03-22,,20,3,14500,103,3
2015-03-22,,20,3,14500,103,3
2015-03-22,,20,3,14500,103,3
2015-03-22,,11,3,6700,48,3
2015-03-22,friifond,12,1,9300,101,0
2015-03-22,friifond,12,1,9300,101,0
2015-03-22,friifond,12,1,9300,101,0
2015-03-22,friifond,12,1,9300,101,0
2015-03-23,,74,9,59100,628,164
2015-03-23,,74,9,59100,628,164
2015-03-23,,14,1,21800,94,64
2015-03-23,,14,1,21800,94,64
2015-03-23,mosigra,82,3,39100,260,61
2015-03-23,mosigra,82,3,39100,260,61
2015-03-23,mosigra,82,3,39100,260,61
2015-03-23,microsoft,26,5,28200,111,56
2015-03-23,microsoft,26,5,28200,111,56
2015-03-23,,23,5,11800,82,45
2015-03-23,aktiv-company,11,2,12800,83,44
2015-03-23,aktiv-company,11,2,12800,83,44
2015-03-23,,13,6,17000,125,41
2015-03-23,,13,6,17000,125,41
2015-03-23,,75,6,34900,127,28
2015-03-23,,75,6,34900,127,28
2015-03-23,,75,6,34900,127,28
2015-03-23,,15,21,38600,383,24
2015-03-23,,15,21,38600,383,24
2015-03-23,,39,4,15400,54,22
2015-03-23,,39,4,15400,54,22
2015-03-23,,12,15,30100,206,19
2015-03-23,,12,15,30100,206,19
2015-03-23,,12,15,30100,206,19
2015-03-23,,12,15,30100,206,19
2015-03-23,infopulse,18,4,8000,83,19
2015-03-23,infopulse,18,4,8000,83,19
2015-03-23,infopulse,18,4,8000,83,19
2015-03-23,infopulse,18,4,8000,83,19
2015-03-23,alconost,13,1,7000,51,15
2015-03-23,alconost,13,1,7000,51,15
2015-03-23,alconost,13,1,7000,51,15
2015-03-23,alconost,13,1,7000,51,15
2015-03-23,trinity,13,5,11100,17,15
2015-03-23,trinity,13,5,11100,17,15
2015-03-23,trinity,13,5,11100,17,15
2015-03-23,inline_tech,17,3,10600,26,14
2015-03-23,inline_tech,17,3,10600,26,14
2015-03-23,eos,22,1,8700,29,11
2015-03-23,eos,22,1,8700,29,11
2015-03-23,eos,22,1,8700,29,11
2015-03-23,mailru,31,3,7100,27,10
2015-03-23,redmadrobot,33,2,15800,186,8
2015-03-23,redmadrobot,33,2,15800,186,8
2015-03-23,redmadrobot,33,2,15800,186,8
2015-03-23,redmadrobot,33,2,15800,186,8
2015-03-23,,3,0,3100,64,8
2015-03-23,,3,0,3100,64,8
2015-03-23,,3,0,3100,64,8
2015-03-23,moex,12,4,7400,9,8
2015-03-23,moex,12,4,7400,9,8
2015-03-23,,17,1,12500,93,7
2015-03-23,microsoft,15,7,7200,57,6
2015-03-23,microsoft,15,7,7200,57,6
2015-03-23,microsoft,15,7,7200,57,6
2015-03-23,microsoft,15,7,7200,57,6
2015-03-23,,2,2,1500,12,6
2015-03-23,,2,2,1500,12,6
2015-03-23,,4,10,2200,24,5
2015-03-23,,4,10,2200,24,5
2015-03-23,intel,18,0,7700,60,4
2015-03-23,intel,18,0,7700,60,4
2015-03-23,intel,18,0,7700,60,4
2015-03-23,mindbox,14,1,9900,48,4
2015-03-23,mindbox,14,1,9900,48,4
2015-03-23,wargaming,12,3,5500,46,2
2015-03-23,wargaming,12,3,5500,46,2
2015-03-23,wargaming,12,3,5500,46,2
2015-03-23,wargaming,12,3,5500,46,2
2015-03-23,muk,6,6,3900,21,2
2015-03-23,muk,6,6,3900,21,2
2015-03-23,muk,6,6,3900,21,2
2015-03-23,muk,6,6,3900,21,2
2015-03-23,sap,10,2,4700,20,2
2015-03-23,sap,10,2,4700,20,2
2015-03-23,,13,3,4900,29,1
2015-03-23,,13,3,4900,29,1
2015-03-23,,9,1,3100,40,0
2015-03-24,yandex,79,25,72800,58,199
2015-03-24,yandex,79,25,72800,58,199
2015-03-24,yandex,79,25,72800,58,199
2015-03-24,yandex,79,25,72800,58,199
2015-03-24,,20,0,25300,259,71
2015-03-24,,20,0,25300,259,71
2015-03-24,,20,0,25300,259,71
2015-03-24,,20,0,25300,259,71
2015-03-24,,20,0,25300,259,71
2015-03-24,,49,3,31900,282,63
2015-03-24,,49,3,31900,282,63
2015-03-24,,49,3,31900,282,63
2015-03-24,,22,5,87200,439,62
2015-03-24,,22,5,87200,439,62
2015-03-24,,18,3,30400,199,55
2015-03-24,,18,3,30400,199,55
2015-03-24,,18,3,30400,199,55
2015-03-24,,18,3,30400,199,55
2015-03-24,,18,3,30400,199,55
2015-03-24,,27,5,27300,16,47
2015-03-24,,7,1,8900,64,42
2015-03-24,,7,1,8900,64,42
2015-03-24,beeline,70,0,39800,158,39
2015-03-24,beeline,70,0,39800,158,39
2015-03-24,beeline,70,0,39800,158,39
2015-03-24,,16,1,24500,300,34
2015-03-24,,18,5,15000,145,32
2015-03-24,,18,5,15000,145,32
2015-03-24,,18,5,15000,145,32
2015-03-24,kingservers,17,0,23600,24,29
2015-03-24,kingservers,17,0,23600,24,29
2015-03-24,,13,5,18400,195,24
2015-03-24,,13,3,16700,137,24
2015-03-24,,13,3,16700,137,24
2015-03-24,,13,3,16700,137,24
2015-03-24,,28,1,6700,66,21
2015-03-24,etegro,9,2,12000,32,18
2015-03-24,etegro,9,2,12000,32,18
2015-03-24,,25,14,34600,62,17
2015-03-24,,25,14,34600,62,17
2015-03-24,,25,14,34600,62,17
2015-03-24,,10,1,5600,23,17
2015-03-24,croc,24,5,38600,229,13
2015-03-24,croc,24,5,38600,229,13
2015-03-24,croc,24,5,38600,229,13
2015-03-24,xakep,38,5,53000,217,12
2015-03-24,xakep,38,5,53000,217,12
2015-03-24,,15,3,20700,90,12
2015-03-24,,10,1,10200,36,10
2015-03-24,,10,1,10200,36,10
2015-03-24,,24,2,18000,244,9
2015-03-24,,24,2,18000,244,9
2015-03-24,,24,2,18000,244,9
2015-03-24,krita,37,2,15900,114,9
2015-03-24,krita,37,2,15900,114,9
2015-03-24,,9,18,6000,17,7
2015-03-24,,9,18,6000,17,7
2015-03-24,wolfram,18,1,10900,76,6
2015-03-24,wolfram,18,1,10900,76,6
2015-03-24,wolfram,18,1,10900,76,6
2015-03-24,wolfram,18,1,10900,76,6
2015-03-24,,12,13,9400,80,4
2015-03-24,,12,13,9400,80,4
2015-03-24,,17,0,8100,30,4
2015-03-24,muk,4,4,3400,20,4
2015-03-24,muk,4,4,3400,20,4
2015-03-24,muk,4,4,3400,20,4
2015-03-24,muk,4,4,3400,20,4
2015-03-24,muk,3,4,2500,19,1
2015-03-24,muk,3,4,2500,19,1
2015-03-24,muk,3,4,2500,19,1
2015-03-24,muk,3,4,2500,19,1
2015-03-24,nordavind,18,2,23900,203,0
2015-03-24,nordavind,18,2,23900,203,0
2015-03-24,nordavind,18,2,23900,203,0
2015-03-24,it-grad,7,1,8800,42,0
2015-03-24,it-grad,7,1,8800,42,0
2015-03-24,3cx,4,6,843,8,0
2015-03-24,3cx,4,6,843,8,0
2015-03-25,,144,7,52400,88,186
2015-03-25,,71,4,48900,338,55
2015-03-25,,17,2,19500,102,55
2015-03-25,,17,2,19500,102,55
2015-03-25,,72,8,65900,313,50
2015-03-25,,44,1,10300,85,48
2015-03-25,,44,1,10300,85,48
2015-03-25,,44,1,10300,85,48
2015-03-25,aviasales,50,11,16700,80,39
2015-03-25,aviasales,50,11,16700,80,39
2015-03-25,,85,3,85000,1131,23
2015-03-25,delphi,18,4,21500,102,22
2015-03-25,delphi,18,4,21500,102,22
2015-03-25,delphi,18,4,21500,102,22
2015-03-25,,5,10,3400,21,20
2015-03-25,friifond,22,5,18000,146,18
2015-03-25,friifond,22,5,18000,146,18
2015-03-25,friifond,22,5,18000,146,18
2015-03-25,yotadevices,18,6,23900,88,18
2015-03-25,yotadevices,18,6,23900,88,18
2015-03-25,,9,4,5700,35,15
2015-03-25,,9,4,5700,35,15
2015-03-25,pechkin,21,5,12700,86,14
2015-03-25,,11,5,12700,103,13
2015-03-25,,11,5,12700,103,13
2015-03-25,,11,4,7600,45,13
2015-03-25,,11,4,7600,45,13
2015-03-25,,11,4,7600,45,13
2015-03-25,,11,4,7600,45,13
2015-03-25,,11,4,7600,45,13
2015-03-25,,13,1,18300,222,12
2015-03-25,,13,1,18300,222,12
2015-03-25,masterkit,19,5,16500,140,12
2015-03-25,,17,3,28000,221,11
2015-03-25,,17,3,28000,221,11
2015-03-25,,17,3,28000,221,11
2015-03-25,,17,3,28000,221,11
2015-03-25,,17,3,28000,221,11
2015-03-25,,11,2,11200,107,11
2015-03-25,,11,2,11200,107,11
2015-03-25,,11,2,11200,107,11
2015-03-25,1cloud,18,2,20000,51,10
2015-03-25,,18,11,14700,53,9
2015-03-25,,18,11,14700,53,9
2015-03-25,,18,11,14700,53,9
2015-03-25,,10,24,5600,103,8
2015-03-25,,10,24,5600,103,8
2015-03-25,,6,7,9700,88,8
2015-03-25,wolfram,12,1,8000,82,8
2015-03-25,wolfram,12,1,8000,82,8
2015-03-25,airbnb,24,2,23200,68,8
2015-03-25,airbnb,24,2,23200,68,8
2015-03-25,,12,0,9600,17,5
2015-03-25,,20,3,19700,204,4
2015-03-25,,15,1,8400,79,3
2015-03-25,,15,1,8400,79,3
2015-03-25,,15,1,8400,79,3
2015-03-25,,10,2,3700,38,3
2015-03-25,,10,2,3700,38,3
2015-03-25,,10,2,3700,38,3
2015-03-25,,10,2,3700,38,3
2015-03-25,,10,2,3700,38,3
2015-03-25,eset,29,1,14300,26,3
2015-03-25,,7,1,3300,26,3
2015-03-25,,7,1,3300,26,3
2015-03-25,kingservers,11,0,6600,22,3
2015-03-25,kingservers,11,0,6600,22,3
2015-03-25,jugru,10,3,1900,12,1
2015-03-25,nerepetitor,14,1,10200,122,0
2015-03-25,nerepetitor,14,1,10200,122,0
2015-03-25,nerepetitor,14,1,10200,122,0
2015-03-25,what3words,11,3,9600,24,0
2015-03-25,what3words,11,3,9600,24,0
2015-03-25,muk,2,6,235,0,0
2015-03-26,,102,1,58900,468,104
2015-03-26,,102,1,58900,468,104
2015-03-26,,102,1,58900,468,104
2015-03-26,,49,10,42200,196,104
2015-03-26,,49,10,42200,196,104
2015-03-26,,49,10,42200,196,104
2015-03-26,,41,0,51300,491,62
2015-03-26,ZeptoLab,50,6,34600,135,62
2015-03-26,ZeptoLab,50,6,34600,135,62
2015-03-26,ZeptoLab,50,6,34600,135,62
2015-03-26,ZeptoLab,50,6,34600,135,62
2015-03-26,,77,5,34900,48,62
2015-03-26,,77,5,34900,48,62
2015-03-26,,25,25,30700,112,59
2015-03-26,,25,25,30700,112,59
2015-03-26,,25,25,30700,112,59
2015-03-26,,91,2,74600,687,55
2015-03-26,infopulse,62,5,21700,199,51
2015-03-26,infopulse,62,5,21700,199,51
2015-03-26,infopulse,62,5,21700,199,51
2015-03-26,infopulse,62,5,21700,199,51
2015-03-26,,5,22,3500,23,50
2015-03-26,,5,22,3500,23,50
2015-03-26,,5,22,3500,23,50
2015-03-26,lenovo,40,11,23500,23,48
2015-03-26,lenovo,40,11,23500,23,48
2015-03-26,lenovo,40,11,23500,23,48
2015-03-26,croc,54,0,42100,248,44
2015-03-26,croc,54,0,42100,248,44
2015-03-26,google,44,1,60000,543,41
2015-03-26,google,44,1,60000,543,41
2015-03-26,spbau,31,3,26600,261,36
2015-03-26,nutanix,12,3,15900,32,36
2015-03-26,nutanix,12,3,15900,32,36
2015-03-26,nutanix,12,3,15900,32,36
2015-03-26,,13,0,7600,103,35
2015-03-26,,13,0,7600,103,35
2015-03-26,,19,5,21400,33,33
2015-03-26,,19,5,21400,33,33
2015-03-26,,19,5,21400,33,33
2015-03-26,2gis,36,5,36300,372,31
2015-03-26,2gis,36,5,36300,372,31
2015-03-26,2gis,36,5,36300,372,31
2015-03-26,2gis,36,5,36300,372,31
2015-03-26,masterkit,35,5,46200,209,27
2015-03-26,,3,16,2900,12,25
2015-03-26,,41,1,18500,227,21
2015-03-26,,41,1,18500,227,21
2015-03-26,,41,1,18500,227,21
2015-03-26,,13,3,7100,62,21
2015-03-26,,13,3,7100,62,21
2015-03-26,,13,3,7100,62,21
2015-03-26,,13,3,7100,62,21
2015-03-26,,27,11,13800,39,17
2015-03-26,,27,11,13800,39,17
2015-03-26,,27,11,13800,39,17
2015-03-26,,27,11,13800,39,17
2015-03-26,dit,41,1,25100,67,15
2015-03-26,dit,41,1,25100,67,15
2015-03-26,dit,41,1,25100,67,15
2015-03-26,,14,2,15700,125,14
2015-03-26,,14,2,15700,125,14
2015-03-26,,17,0,12500,143,11
2015-03-26,,17,0,12500,143,11
2015-03-26,,17,0,12500,143,11
2015-03-26,,19,23,4900,29,10
2015-03-26,,27,8,33100,133,9
2015-03-26,,11,5,14200,123,9
2015-03-26,,11,5,14200,123,9
2015-03-26,,11,5,14200,123,9
2015-03-26,piter,15,2,15200,78,9
2015-03-26,first,15,0,6700,72,9
2015-03-26,first,15,0,6700,72,9
2015-03-26,,23,0,10000,58,8
2015-03-26,,23,0,10000,58,8
2015-03-26,qbaka,18,6,7200,76,5
2015-03-26,qbaka,18,6,7200,76,5
2015-03-26,qbaka,18,6,7200,76,5
2015-03-26,Voximplant,8,0,5700,47,5
2015-03-26,Voximplant,8,0,5700,47,5
2015-03-26,Voximplant,8,0,5700,47,5
2015-03-26,Voximplant,8,0,5700,47,5
2015-03-26,selectel,21,2,6000,43,5
2015-03-26,selectel,21,2,6000,43,5
2015-03-26,eset,15,4,17300,36,4
2015-03-26,,13,2,7800,59,2
2015-03-26,,13,2,7800,59,2
2015-03-26,,13,2,7800,59,2
2015-03-26,,11,0,5900,53,2
2015-03-26,,11,0,5900,53,2
2015-03-26,,10,1,2400,20,2
2015-03-26,,10,1,2400,20,2
2015-03-26,kamagames,5,5,4700,15,1
2015-03-26,kamagames,5,5,4700,15,1
2015-03-26,microsoft,12,4,3500,9,1
2015-03-26,microsoft,12,4,3500,9,1
2015-03-26,microsoft,12,4,3500,9,1
2015-03-26,,13,1,6700,55,0
2015-03-26,,13,1,6700,55,0
2015-03-26,,13,1,6700,55,0
2015-03-26,,15,6,4400,54,0
2015-03-26,dentalcloud,5,1,4300,44,0
2015-03-26,dentalcloud,5,1,4300,44,0
2015-03-26,dentalcloud,5,1,4300,44,0
2015-03-26,dentalcloud,5,1,4300,44,0
2015-03-26,microsoft,23,3,8000,12,0
2015-03-26,microsoft,23,3,8000,12,0
2015-03-26,microsoft,10,1,1200,6,0
2015-03-26,microsoft,10,1,1200,6,0
2015-03-26,microsoft,10,1,1200,6,0
2015-03-27,,44,8,43500,43,131
2015-03-27,,44,8,43500,43,131
2015-03-27,,44,8,43500,43,131
2015-03-27,,44,8,43500,43,131
2015-03-27,,5,3,7900,28,83
2015-03-27,,5,3,7900,28,83
2015-03-27,,5,3,7900,28,83
2015-03-27,,96,15,106000,500,81
2015-03-27,,43,21,115000,493,65
2015-03-27,,43,21,115000,493,65
2015-03-27,,43,21,115000,493,65
2015-03-27,,23,7,30900,158,63
2015-03-27,,23,7,30900,158,63
2015-03-27,,23,7,30900,158,63
2015-03-27,,23,7,30900,158,63
2015-03-27,,24,2,29400,333,60
2015-03-27,,24,2,29400,333,60
2015-03-27,,24,2,29400,333,60
2015-03-27,,24,2,29400,333,60
2015-03-27,,24,2,29400,333,60
2015-03-27,xakep,30,4,53000,455,52
2015-03-27,htmlacademy,39,2,55500,656,47
2015-03-27,htmlacademy,39,2,55500,656,47
2015-03-27,htmlacademy,39,2,55500,656,47
2015-03-27,htmlacademy,39,2,55500,656,47
2015-03-27,,5,5,20500,97,45
2015-03-27,,5,5,20500,97,45
2015-03-27,,5,5,20500,97,45
2015-03-27,,5,5,20500,97,45
2015-03-27,,5,5,20500,97,45
2015-03-27,,16,1,21100,73,45
2015-03-27,,16,1,21100,73,45
2015-03-27,,16,1,21100,73,45
2015-03-27,,16,1,21100,73,45
2015-03-27,,16,1,21100,73,45
2015-03-27,,24,3,33200,323,44
2015-03-27,,24,3,33200,323,44
2015-03-27,,22,2,35000,210,42
2015-03-27,,22,2,35000,210,42
2015-03-27,,22,2,35000,210,42
2015-03-27,,22,2,35000,210,42
2015-03-27,,19,4,17200,43,41
2015-03-27,,19,4,17200,43,41
2015-03-27,,19,4,17200,43,41
2015-03-27,mailru,43,15,28800,47,36
2015-03-27,vivaldi,12,9,6800,6,35
2015-03-27,yota,12,3,21200,20,30
2015-03-27,,10,4,30200,168,24
2015-03-27,,10,4,30200,168,24
2015-03-27,,10,0,4800,35,23
2015-03-27,,10,0,4800,35,23
2015-03-27,,10,0,4800,35,23
2015-03-27,,10,0,4800,35,23
2015-03-27,,18,3,11000,38,18
2015-03-27,,18,3,11000,38,18
2015-03-27,,18,3,11000,38,18
2015-03-27,custis,12,1,9300,65,16
2015-03-27,custis,12,1,9300,65,16
2015-03-27,custis,12,1,9300,65,16
2015-03-27,custis,12,1,9300,65,16
2015-03-27,,8,2,18300,73,12
2015-03-27,,8,2,18300,73,12
2015-03-27,,8,2,18300,73,12
2015-03-27,,8,2,18300,73,12
2015-03-27,,8,2,18300,73,12
2015-03-27,,32,5,44200,453,11
2015-03-27,,6,5,7600,47,11
2015-03-27,,18,4,13600,43,9
2015-03-27,,18,4,13600,43,9
2015-03-27,,18,4,13600,43,9
2015-03-27,,14,5,18700,130,8
2015-03-27,,14,5,18700,130,8
2015-03-27,,25,4,19800,38,7
2015-03-27,,9,0,9900,124,6
2015-03-27,,7,21,3700,42,6
2015-03-27,,7,21,3700,42,6
2015-03-27,,5,1,4400,95,5
2015-03-27,,5,1,4400,95,5
2015-03-27,,5,1,4400,95,5
2015-03-27,,13,4,10400,91,4
2015-03-27,,13,4,10400,91,4
2015-03-27,,13,4,10400,91,4
2015-03-27,,23,1,14900,78,4
2015-03-27,,23,2,11400,147,2
2015-03-27,,23,2,11400,147,2
2015-03-27,,23,2,11400,147,2
2015-03-27,,23,5,18600,69,1
2015-03-27,kingservers,16,2,9600,17,1
2015-03-27,kingservers,16,2,9600,17,1
2015-03-27,ua-hosting,10,12,7400,14,1
2015-03-27,ua-hosting,10,12,7400,14,1
2015-03-27,ua-hosting,10,12,7400,14,1
2015-03-27,ua-hosting,10,12,7400,14,1
2015-03-27,,5,3,2100,46,0
2015-03-27,,5,3,2100,46,0
2015-03-27,ibm,4,2,625,1,0
2015-03-28,,31,4,47500,130,145
2015-03-28,,4,20,1600,22,50
2015-03-28,,6,2,7300,59,35
2015-03-28,,6,2,7300,59,35
2015-03-28,,6,2,7300,59,35
2015-03-28,,6,2,7300,59,35
2015-03-28,,6,2,7300,59,35
2015-03-28,,5,8,3600,39,19
2015-03-28,,70,8,36800,463,18
2015-03-28,,70,8,36800,463,18
2015-03-28,,12,0,15200,107,16
2015-03-28,,12,0,15200,107,16
2015-03-28,,12,0,15200,107,16
2015-03-28,,12,0,15200,107,16
2015-03-28,,31,2,35100,434,15
2015-03-28,,31,2,35100,434,15
2015-03-28,,31,2,35100,434,15
2015-03-28,,31,2,35100,434,15
2015-03-28,yandex,48,3,31800,346,9
2015-03-28,yandex,48,3,31800,346,9
2015-03-28,yandex,48,3,31800,346,9
2015-03-28,yandex,48,3,31800,346,9
2015-03-28,,29,3,19700,142,9
2015-03-28,,29,3,19700,142,9
2015-03-28,,29,3,19700,142,9
2015-03-28,,22,0,8000,96,6
2015-03-28,,7,12,1400,38,4
2015-03-28,,7,12,1400,38,4
2015-03-29,,107,3,53900,282,96
2015-03-29,,20,6,39400,357,36
2015-03-29,,20,6,39400,357,36
2015-03-29,,20,6,39400,357,36
2015-03-29,,64,5,39000,418,33
2015-03-29,zfort,39,5,20600,176,22
2015-03-29,zfort,39,5,20600,176,22
2015-03-29,,67,0,59300,330,21
2015-03-29,,12,2,9600,82,14
2015-03-29,,12,2,9600,82,14
2015-03-29,,12,2,9600,82,14
2015-03-29,wolfram,15,0,8100,51,10
2015-03-29,wolfram,15,0,8100,51,10
2015-03-29,,34,3,34800,440,8
2015-03-29,,34,3,34800,440,8
2015-03-29,,34,3,34800,440,8
2015-03-29,,34,3,34800,440,8
2015-03-29,,34,3,34800,440,8
2015-03-29,,12,2,8400,44,8
2015-03-29,,12,2,8400,44,8
2015-03-29,,16,0,10600,117,7
2015-03-29,,16,0,10600,117,7
2015-03-29,,16,0,10600,117,7
2015-03-29,,12,3,12800,70,7
2015-03-29,,12,3,12800,70,7
2015-03-29,,12,3,12800,70,7
2015-03-29,zfort,29,4,33700,244,4
2015-03-29,zfort,29,4,33700,244,4
2015-03-29,zfort,29,4,33700,244,4
2015-03-29,zfort,29,4,33700,244,4
2015-03-29,,5,2,4500,60,1
2015-03-29,,5,2,4500,60,1
2015-03-29,,5,2,4500,60,1
2015-03-29,,5,2,4500,60,1
2015-03-29,muk,5,1,3500,51,1
2015-03-29,muk,5,1,3500,51,1
2015-03-29,muk,5,1,3500,51,1
2015-03-29,muk,5,1,3500,51,1
2015-03-29,mailru,45,2,61600,790,0
2015-03-29,mailru,45,2,61600,790,0
2015-03-29,mailru,45,2,61600,790,0
2015-03-29,mailru,45,2,61600,790,0
2015-03-29,friifond,12,0,5800,95,0
2015-03-29,friifond,12,0,5800,95,0
2015-03-29,friifond,12,0,5800,95,0
2015-03-29,friifond,12,0,5800,95,0
2015-03-29,,10,3,10800,71,0
2015-03-29,,10,3,10800,71,0
2015-03-29,,10,3,10800,71,0
2015-03-30,,40,5,37500,236,65
2015-03-30,,19,5,21000,119,37
2015-03-30,,19,5,21000,119,37
2015-03-30,,19,5,21000,119,37
2015-03-30,,10,1,10500,64,28
2015-03-30,,11,4,18600,87,25
2015-03-30,,11,4,18600,87,25
2015-03-30,,14,2,6900,79,23
2015-03-30,,14,2,6900,79,23
2015-03-30,,11,10,4600,95,22
2015-03-30,,11,10,4600,95,22
2015-03-30,,11,20,7400,100,19
2015-03-30,,11,20,7400,100,19
2015-03-30,,11,20,7400,100,19
2015-03-30,nanofl,23,2,11100,90,16
2015-03-30,nanofl,23,2,11100,90,16
2015-03-30,badoo,32,4,12300,131,14
2015-03-30,badoo,32,4,12300,131,14
2015-03-30,mlclass,29,8,32000,221,12
2015-03-30,mlclass,29,8,32000,221,12
2015-03-30,mlclass,29,8,32000,221,12
2015-03-30,mlclass,29,8,32000,221,12
2015-03-30,,9,1,9200,62,11
2015-03-30,,9,1,9200,62,11
2015-03-30,,9,1,9200,62,11
2015-03-30,,9,1,9200,62,11
2015-03-30,ppbbxx,16,1,32500,311,9
2015-03-30,ppbbxx,16,1,32500,311,9
2015-03-30,ppbbxx,16,1,32500,311,9
2015-03-30,ppbbxx,16,1,32500,311,9
2015-03-30,,17,2,34100,187,9
2015-03-30,mosigra,55,3,62000,1005,8
2015-03-30,caspowa,16,3,13700,73,7
2015-03-30,caspowa,16,3,13700,73,7
2015-03-30,caspowa,16,3,13700,73,7
2015-03-30,microsoft,19,7,7000,40,6
2015-03-30,,9,1,3900,40,6
2015-03-30,,9,1,3900,40,6
2015-03-30,,9,1,3900,40,6
2015-03-30,,18,2,11600,131,5
2015-03-30,,18,2,11600,131,5
2015-03-30,,18,2,11600,131,5
2015-03-30,,18,2,11600,131,5
2015-03-30,,18,2,11600,131,5
2015-03-30,,10,1,6100,56,4
2015-03-30,,10,1,6100,56,4
2015-03-30,host-tracker,12,3,11500,53,4
2015-03-30,host-tracker,12,3,11500,53,4
2015-03-30,,12,1,7800,45,3
2015-03-30,,12,1,7800,45,3
2015-03-30,,12,1,7800,45,3
2015-03-30,dentalcloud,9,4,7800,83,2
2015-03-30,dentalcloud,9,4,7800,83,2
2015-03-30,dentalcloud,9,4,7800,83,2
2015-03-30,dentalcloud,9,4,7800,83,2
2015-03-30,,22,2,6900,37,1
2015-03-30,,22,2,6900,37,1
2015-03-30,,22,2,6900,37,1
2015-03-30,,22,2,6900,37,1
2015-03-30,,22,2,6900,37,1
2015-03-30,friifond,10,1,5400,86,0
2015-03-30,friifond,10,1,5400,86,0
2015-03-30,friifond,10,1,5400,86,0
2015-03-30,friifond,10,1,5400,86,0
2015-03-30,databoom,25,1,6000,82,0
2015-03-30,databoom,25,1,6000,82,0
2015-03-30,databoom,25,1,6000,82,0
